,Date,Count,WeekDate,WeekCount
1066,2017-10-30,7597.0,2017-10-30,76894.0
1067,2017-10-31,16052.0,2017-10-30,76894.0
1068,2017-11-01,10760.0,2017-10-30,76894.0
1069,2017-11-02,16650.0,2017-10-30,76894.0
1070,2017-11-03,10103.0,2017-10-30,76894.0
1071,2017-11-04,4202.0,2017-10-30,76894.0
1072,2017-11-05,11530.0,2017-10-30,76894.0
1073,2017-11-06,4940.0,2017-11-06,52990.0
1074,2017-11-07,7954.0,2017-11-06,52990.0
1075,2017-11-08,5147.0,2017-11-06,52990.0
1076,2017-11-09,14254.0,2017-11-06,52990.0
1077,2017-11-10,6126.0,2017-11-06,52990.0
1078,2017-11-11,2759.0,2017-11-06,52990.0
1079,2017-11-12,11810.0,2017-11-06,52990.0
1080,2017-11-13,7364.0,2017-11-13,59694.0
1081,2017-11-14,12396.0,2017-11-13,59694.0
1082,2017-11-15,6522.0,2017-11-13,59694.0
1083,2017-11-16,4352.0,2017-11-13,59694.0
1084,2017-11-17,13973.0,2017-11-13,59694.0
1085,2017-11-18,3292.0,2017-11-13,59694.0
1086,2017-11-19,11795.0,2017-11-13,59694.0
1087,2017-11-20,3759.0,2017-11-20,64202.0
1088,2017-11-21,9494.0,2017-11-20,64202.0
1089,2017-11-22,13114.0,2017-11-20,64202.0
1090,2017-11-23,5156.0,2017-11-20,64202.0
1091,2017-11-24,5604.0,2017-11-20,64202.0
1092,2017-11-25,17304.0,2017-11-20,64202.0
1093,2017-11-26,9771.0,2017-11-20,64202.0
1094,2017-11-27,5390.0,2017-11-27,57025.0
1095,2017-11-28,8694.0,2017-11-27,57025.0
1096,2017-11-29,5257.0,2017-11-27,57025.0
1097,2017-11-30,8529.0,2017-11-27,57025.0
1098,2017-12-01,11531.0,2017-11-27,57025.0
1099,2017-12-02,4798.0,2017-11-27,57025.0
1100,2017-12-03,12826.0,2017-11-27,57025.0
1101,2017-12-04,10480.0,2017-12-04,79871.0
1102,2017-12-05,13378.0,2017-12-04,79871.0
1103,2017-12-06,18589.0,2017-12-04,79871.0
1104,2017-12-07,11838.0,2017-12-04,79871.0
1105,2017-12-08,8848.0,2017-12-04,79871.0
1106,2017-12-09,6740.0,2017-12-04,79871.0
1107,2017-12-10,9998.0,2017-12-04,79871.0
1108,2017-12-11,5130.0,2017-12-11,62962.0
1109,2017-12-12,10156.0,2017-12-11,62962.0
1110,2017-12-13,7914.0,2017-12-11,62962.0
1111,2017-12-14,8099.0,2017-12-11,62962.0
1112,2017-12-15,12614.0,2017-12-11,62962.0
1113,2017-12-16,7708.0,2017-12-11,62962.0
1114,2017-12-17,11341.0,2017-12-11,62962.0
1115,2017-12-18,10081.0,2017-12-18,55404.0
1116,2017-12-19,8767.0,2017-12-18,55404.0
1117,2017-12-20,4689.0,2017-12-18,55404.0
1118,2017-12-21,5225.0,2017-12-18,55404.0
1119,2017-12-22,14163.0,2017-12-18,55404.0
1120,2017-12-23,5198.0,2017-12-18,55404.0
1121,2017-12-24,7281.0,2017-12-18,55404.0
1122,2017-12-25,4344.0,2017-12-25,86708.0
1123,2017-12-26,19480.0,2017-12-25,86708.0
1124,2017-12-27,18306.0,2017-12-25,86708.0
1125,2017-12-28,9485.0,2017-12-25,86708.0
1126,2017-12-29,11861.0,2017-12-25,86708.0
1127,2017-12-30,8662.0,2017-12-25,86708.0
1128,2017-12-31,14570.0,2017-12-25,86708.0
1129,2018-01-01,3251.0,2018-01-01,53675.0
1130,2018-01-02,9746.0,2018-01-01,53675.0
1131,2018-01-03,10231.0,2018-01-01,53675.0
1132,2018-01-04,8546.0,2018-01-01,53675.0
1133,2018-01-05,10759.0,2018-01-01,53675.0
1134,2018-01-06,8043.0,2018-01-01,53675.0
1135,2018-01-07,3099.0,2018-01-01,53675.0
1136,2018-01-08,15024.0,2018-01-08,66685.0
1137,2018-01-09,3165.0,2018-01-08,66685.0
1138,2018-01-10,7315.0,2018-01-08,66685.0
1139,2018-01-11,16864.0,2018-01-08,66685.0
1140,2018-01-12,5142.0,2018-01-08,66685.0
1141,2018-01-13,4754.0,2018-01-08,66685.0
1142,2018-01-14,14421.0,2018-01-08,66685.0
1143,2018-01-15,6532.0,2018-01-15,65997.0
1144,2018-01-16,8650.0,2018-01-15,65997.0
1145,2018-01-17,13530.0,2018-01-15,65997.0
1146,2018-01-18,12575.0,2018-01-15,65997.0
1147,2018-01-19,5832.0,2018-01-15,65997.0
1148,2018-01-20,5164.0,2018-01-15,65997.0
1149,2018-01-21,13714.0,2018-01-15,65997.0
1150,2018-01-22,13310.0,2018-01-22,72671.0
1151,2018-01-23,13150.0,2018-01-22,72671.0
1152,2018-01-24,7519.0,2018-01-22,72671.0
1153,2018-01-25,11318.0,2018-01-22,72671.0
1154,2018-01-26,4359.0,2018-01-22,72671.0
1155,2018-01-27,10262.0,2018-01-22,72671.0
1156,2018-01-28,12753.0,2018-01-22,72671.0
1157,2018-01-29,4753.0,2018-01-29,63971.0
1158,2018-01-30,10834.0,2018-01-29,63971.0
1159,2018-01-31,8028.0,2018-01-29,63971.0
1160,2018-02-01,14700.0,2018-01-29,63971.0
1161,2018-02-02,6104.0,2018-01-29,63971.0
1162,2018-02-03,4351.0,2018-01-29,63971.0
1163,2018-02-04,15201.0,2018-01-29,63971.0
1164,2018-02-05,9231.0,2018-02-05,59551.0
1165,2018-02-06,5162.0,2018-02-05,59551.0
1166,2018-02-07,5009.0,2018-02-05,59551.0
1167,2018-02-08,13050.0,2018-02-05,59551.0
1168,2018-02-09,7733.0,2018-02-05,59551.0
1169,2018-02-10,6867.0,2018-02-05,59551.0
1170,2018-02-11,12499.0,2018-02-05,59551.0
1171,2018-02-12,7002.0,2018-02-12,65081.0
1172,2018-02-13,12459.0,2018-02-12,65081.0
1173,2018-02-14,8148.0,2018-02-12,65081.0
1174,2018-02-15,8310.0,2018-02-12,65081.0
1175,2018-02-16,9064.0,2018-02-12,65081.0
1176,2018-02-17,4256.0,2018-02-12,65081.0
1177,2018-02-18,15842.0,2018-02-12,65081.0
1178,2018-02-19,6086.0,2018-02-19,57914.0
1179,2018-02-20,4935.0,2018-02-19,57914.0
1180,2018-02-21,6733.0,2018-02-19,57914.0
1181,2018-02-22,8048.0,2018-02-19,57914.0
1182,2018-02-23,13533.0,2018-02-19,57914.0
1183,2018-02-24,6156.0,2018-02-19,57914.0
1184,2018-02-25,12423.0,2018-02-19,57914.0
1185,2018-02-26,12499.0,2018-02-26,61873.0
1186,2018-02-27,9964.0,2018-02-26,61873.0
1187,2018-02-28,7160.0,2018-02-26,61873.0
1188,2018-03-01,5238.0,2018-02-26,61873.0
1189,2018-03-02,13346.0,2018-02-26,61873.0
1190,2018-03-03,3198.0,2018-02-26,61873.0
1191,2018-03-04,10468.0,2018-02-26,61873.0
1192,2018-03-05,4637.0,2018-03-05,67724.0
1193,2018-03-06,7027.0,2018-03-05,67724.0
1194,2018-03-07,9840.0,2018-03-05,67724.0
1195,2018-03-08,5470.0,2018-03-05,67724.0
1196,2018-03-09,12645.0,2018-03-05,67724.0
1197,2018-03-10,12284.0,2018-03-05,67724.0
1198,2018-03-11,15821.0,2018-03-05,67724.0
1199,2018-03-12,4610.0,2018-03-12,60368.0
1200,2018-03-13,5984.0,2018-03-12,60368.0
1201,2018-03-14,10607.0,2018-03-12,60368.0
1202,2018-03-15,4732.0,2018-03-12,60368.0
1203,2018-03-16,12640.0,2018-03-12,60368.0
1204,2018-03-17,6466.0,2018-03-12,60368.0
1205,2018-03-18,15329.0,2018-03-12,60368.0
1206,2018-03-19,6186.0,2018-03-19,66033.0
1207,2018-03-20,9014.0,2018-03-19,66033.0
1208,2018-03-21,6091.0,2018-03-19,66033.0
1209,2018-03-22,10948.0,2018-03-19,66033.0
1210,2018-03-23,11463.0,2018-03-19,66033.0
1211,2018-03-24,10006.0,2018-03-19,66033.0
1212,2018-03-25,12325.0,2018-03-19,66033.0
1213,2018-03-26,5312.0,2018-03-26,60478.0
1214,2018-03-27,10973.0,2018-03-26,60478.0
1215,2018-03-28,9235.0,2018-03-26,60478.0
1216,2018-03-29,7891.0,2018-03-26,60478.0
1217,2018-03-30,10895.0,2018-03-26,60478.0
1218,2018-03-31,5685.0,2018-03-26,60478.0
1219,2018-04-01,10487.0,2018-03-26,60478.0
1220,2018-04-02,15075.0,2018-04-02,54589.0
1221,2018-04-03,3576.0,2018-04-02,54589.0
1222,2018-04-04,8349.0,2018-04-02,54589.0
1223,2018-04-05,4927.0,2018-04-02,54589.0
1224,2018-04-06,2799.0,2018-04-02,54589.0
1225,2018-04-07,6212.0,2018-04-02,54589.0
1226,2018-04-08,13651.0,2018-04-02,54589.0
1227,2018-04-09,8352.0,2018-04-09,61252.0
1228,2018-04-10,12733.0,2018-04-09,61252.0
1229,2018-04-11,6158.0,2018-04-09,61252.0
1230,2018-04-12,8366.0,2018-04-09,61252.0
1231,2018-04-13,7908.0,2018-04-09,61252.0
1232,2018-04-14,5497.0,2018-04-09,61252.0
1233,2018-04-15,12238.0,2018-04-09,61252.0
1234,2018-04-16,8444.0,2018-04-16,45746.0
1235,2018-04-17,3060.0,2018-04-16,45746.0
1236,2018-04-18,5736.0,2018-04-16,45746.0
1237,2018-04-19,7476.0,2018-04-16,45746.0
1238,2018-04-20,5146.0,2018-04-16,45746.0
1239,2018-04-21,5187.0,2018-04-16,45746.0
1240,2018-04-22,10697.0,2018-04-16,45746.0
1241,2018-04-23,17380.0,2018-04-23,92694.0
1242,2018-04-24,11370.0,2018-04-23,92694.0
1243,2018-04-25,9556.0,2018-04-23,92694.0
1244,2018-04-26,14332.0,2018-04-23,92694.0
1245,2018-04-27,14558.0,2018-04-23,92694.0
1246,2018-04-28,17867.0,2018-04-23,92694.0
1247,2018-04-29,7631.0,2018-04-23,92694.0
1248,2018-04-30,13870.0,2018-04-30,63699.0
1249,2018-05-01,6029.0,2018-04-30,63699.0
1250,2018-05-02,9953.0,2018-04-30,63699.0
1251,2018-05-03,7469.0,2018-04-30,63699.0
1252,2018-05-04,8151.0,2018-04-30,63699.0
1253,2018-05-05,5712.0,2018-04-30,63699.0
1254,2018-05-06,12515.0,2018-04-30,63699.0
1255,2018-05-07,5675.0,2018-05-07,54808.0
1256,2018-05-08,7497.0,2018-05-07,54808.0
1257,2018-05-09,5845.0,2018-05-07,54808.0
1258,2018-05-10,6440.0,2018-05-07,54808.0
1259,2018-05-11,13247.0,2018-05-07,54808.0
1260,2018-05-12,5245.0,2018-05-07,54808.0
1261,2018-05-13,10859.0,2018-05-07,54808.0
1262,2018-05-14,10957.0,2018-05-14,70205.0
1263,2018-05-15,5416.0,2018-05-14,70205.0
1264,2018-05-16,7985.0,2018-05-14,70205.0
1265,2018-05-17,13961.0,2018-05-14,70205.0
1266,2018-05-18,7600.0,2018-05-14,70205.0
1267,2018-05-19,9244.0,2018-05-14,70205.0
1268,2018-05-20,15042.0,2018-05-14,70205.0
1269,2018-05-21,14867.0,2018-05-21,95323.0
1270,2018-05-22,15869.0,2018-05-21,95323.0
1271,2018-05-23,12450.0,2018-05-21,95323.0
1272,2018-05-24,11912.0,2018-05-21,95323.0
1273,2018-05-25,10437.0,2018-05-21,95323.0
1274,2018-05-26,11055.0,2018-05-21,95323.0
1275,2018-05-27,18733.0,2018-05-21,95323.0
1276,2018-05-28,10365.0,2018-05-28,68884.0
1277,2018-05-29,7015.0,2018-05-28,68884.0
1278,2018-05-30,10443.0,2018-05-28,68884.0
1279,2018-05-31,8281.0,2018-05-28,68884.0
1280,2018-06-01,6205.0,2018-05-28,68884.0
1281,2018-06-02,7336.0,2018-05-28,68884.0
1282,2018-06-03,19239.0,2018-05-28,68884.0
1283,2018-06-04,11047.0,2018-06-04,77264.0
1284,2018-06-05,8097.0,2018-06-04,77264.0
1285,2018-06-06,11587.0,2018-06-04,77264.0
1286,2018-06-07,9558.0,2018-06-04,77264.0
1287,2018-06-08,16605.0,2018-06-04,77264.0
1288,2018-06-09,7080.0,2018-06-04,77264.0
1289,2018-06-10,13290.0,2018-06-04,77264.0
1290,2018-06-11,8763.0,2018-06-11,71934.0
1291,2018-06-12,11189.0,2018-06-11,71934.0
1292,2018-06-13,8943.0,2018-06-11,71934.0
1293,2018-06-14,9721.0,2018-06-11,71934.0
1294,2018-06-15,11712.0,2018-06-11,71934.0
1295,2018-06-16,4982.0,2018-06-11,71934.0
1296,2018-06-17,16624.0,2018-06-11,71934.0
1297,2018-06-18,9173.0,2018-06-18,96864.0
1298,2018-06-19,12245.0,2018-06-18,96864.0
1299,2018-06-20,4420.0,2018-06-18,96864.0
1300,2018-06-21,16306.0,2018-06-18,96864.0
1301,2018-06-22,18341.0,2018-06-18,96864.0
1302,2018-06-23,19003.0,2018-06-18,96864.0
1303,2018-06-24,17376.0,2018-06-18,96864.0
1304,2018-06-25,15300.0,2018-06-25,100155.0
1305,2018-06-26,17520.0,2018-06-25,100155.0
1306,2018-06-27,14164.0,2018-06-25,100155.0
1307,2018-06-28,12739.0,2018-06-25,100155.0
1308,2018-06-29,13132.0,2018-06-25,100155.0
1309,2018-06-30,13177.0,2018-06-25,100155.0
1310,2018-07-01,14123.0,2018-06-25,100155.0
1311,2018-07-02,18542.0,2018-07-02,99490.0
1312,2018-07-03,19459.0,2018-07-02,99490.0
1313,2018-07-04,12849.0,2018-07-02,99490.0
1314,2018-07-05,13907.0,2018-07-02,99490.0
1315,2018-07-06,8107.0,2018-07-02,99490.0
1316,2018-07-07,13635.0,2018-07-02,99490.0
1317,2018-07-08,12991.0,2018-07-02,99490.0
1318,2018-07-09,9980.0,2018-07-09,83659.0
1319,2018-07-10,11191.0,2018-07-09,83659.0
1320,2018-07-11,15447.0,2018-07-09,83659.0
1321,2018-07-12,11813.0,2018-07-09,83659.0
1322,2018-07-13,12795.0,2018-07-09,83659.0
1323,2018-07-14,12717.0,2018-07-09,83659.0
1324,2018-07-15,9716.0,2018-07-09,83659.0
1325,2018-07-16,10758.0,2018-07-16,58856.0
1326,2018-07-17,8500.0,2018-07-16,58856.0
1327,2018-07-18,9241.0,2018-07-16,58856.0
1328,2018-07-19,8602.0,2018-07-16,58856.0
1329,2018-07-20,5457.0,2018-07-16,58856.0
1330,2018-07-21,4760.0,2018-07-16,58856.0
1331,2018-07-22,11538.0,2018-07-16,58856.0
1332,2018-07-23,8560.0,2018-07-23,65082.0
1333,2018-07-24,4910.0,2018-07-23,65082.0
1334,2018-07-25,6657.0,2018-07-23,65082.0
1335,2018-07-26,5921.0,2018-07-23,65082.0
1336,2018-07-27,14941.0,2018-07-23,65082.0
1337,2018-07-28,9194.0,2018-07-23,65082.0
1338,2018-07-29,14899.0,2018-07-23,65082.0
1339,2018-07-30,10124.0,2018-07-30,82683.0
1340,2018-07-31,7146.0,2018-07-30,82683.0
1341,2018-08-01,14163.0,2018-07-30,82683.0
1342,2018-08-02,7783.0,2018-07-30,82683.0
1343,2018-08-03,15434.0,2018-07-30,82683.0
1344,2018-08-04,9500.0,2018-07-30,82683.0
1345,2018-08-05,18533.0,2018-07-30,82683.0
1346,2018-08-06,11631.0,2018-08-06,56396.0
1347,2018-08-07,5441.0,2018-08-06,56396.0
1348,2018-08-08,15056.0,2018-08-06,56396.0
1349,2018-08-09,7296.0,2018-08-06,56396.0
1350,2018-08-10,6483.0,2018-08-06,56396.0
1351,2018-08-11,3053.0,2018-08-06,56396.0
1352,2018-08-12,7436.0,2018-08-06,56396.0
1353,2018-08-13,9691.0,2018-08-13,70567.0
1354,2018-08-14,12359.0,2018-08-13,70567.0
1355,2018-08-15,11128.0,2018-08-13,70567.0
1356,2018-08-16,6571.0,2018-08-13,70567.0
1357,2018-08-17,13165.0,2018-08-13,70567.0
1358,2018-08-18,5448.0,2018-08-13,70567.0
1359,2018-08-19,12205.0,2018-08-13,70567.0
1360,2018-08-20,11154.0,2018-08-20,76770.0
1361,2018-08-21,5862.0,2018-08-20,76770.0
1362,2018-08-22,14932.0,2018-08-20,76770.0
1363,2018-08-23,14235.0,2018-08-20,76770.0
1364,2018-08-24,12933.0,2018-08-20,76770.0
1365,2018-08-25,6082.0,2018-08-20,76770.0
1366,2018-08-26,11572.0,2018-08-20,76770.0
1367,2018-08-27,8418.0,2018-08-27,73736.0
1368,2018-08-28,13556.0,2018-08-27,73736.0
1369,2018-08-29,7394.0,2018-08-27,73736.0
1370,2018-08-30,12764.0,2018-08-27,73736.0
1371,2018-08-31,11139.0,2018-08-27,73736.0
1372,2018-09-01,7439.0,2018-08-27,73736.0
1373,2018-09-02,13026.0,2018-08-27,73736.0
1374,2018-09-03,9893.0,2018-09-03,74701.0
1375,2018-09-04,9590.0,2018-09-03,74701.0
1376,2018-09-05,18315.0,2018-09-03,74701.0
1377,2018-09-06,8741.0,2018-09-03,74701.0
1378,2018-09-07,9698.0,2018-09-03,74701.0
1379,2018-09-08,4242.0,2018-09-03,74701.0
1380,2018-09-09,14222.0,2018-09-03,74701.0
1381,2018-09-10,5976.0,2018-09-10,56166.0
1382,2018-09-11,6266.0,2018-09-10,56166.0
1383,2018-09-12,8392.0,2018-09-10,56166.0
1384,2018-09-13,8974.0,2018-09-10,56166.0
1385,2018-09-14,11529.0,2018-09-10,56166.0
1386,2018-09-15,4894.0,2018-09-10,56166.0
1387,2018-09-16,10135.0,2018-09-10,56166.0
1388,2018-09-17,7326.0,2018-09-17,60614.0
1389,2018-09-18,12641.0,2018-09-17,60614.0
1390,2018-09-19,5275.0,2018-09-17,60614.0
1391,2018-09-20,5267.0,2018-09-17,60614.0
1392,2018-09-21,13254.0,2018-09-17,60614.0
1393,2018-09-22,8296.0,2018-09-17,60614.0
1394,2018-09-23,8555.0,2018-09-17,60614.0
1395,2018-09-24,4517.0,2018-09-24,65314.0
1396,2018-09-25,6247.0,2018-09-24,65314.0
1397,2018-09-26,10862.0,2018-09-24,65314.0
1398,2018-09-27,9107.0,2018-09-24,65314.0
1399,2018-09-28,17840.0,2018-09-24,65314.0
1400,2018-09-29,3558.0,2018-09-24,65314.0
1401,2018-09-30,13183.0,2018-09-24,65314.0
1402,2018-10-01,22083.0,2018-10-01,133178.0
1403,2018-10-02,14948.0,2018-10-01,133178.0
1404,2018-10-03,17852.0,2018-10-01,133178.0
1405,2018-10-04,12740.0,2018-10-01,133178.0
1406,2018-10-05,8367.0,2018-10-01,133178.0
1407,2018-10-06,38915.0,2018-10-01,133178.0
1408,2018-10-07,18273.0,2018-10-01,133178.0
1409,2018-10-08,8310.0,2018-10-08,70479.0
1410,2018-10-09,10665.0,2018-10-08,70479.0
1411,2018-10-10,9754.0,2018-10-08,70479.0
1412,2018-10-11,6370.0,2018-10-08,70479.0
1413,2018-10-12,17785.0,2018-10-08,70479.0
1414,2018-10-13,12922.0,2018-10-08,70479.0
1415,2018-10-14,4673.0,2018-10-08,70479.0
1416,2018-10-15,13495.0,2018-10-15,69544.0
1417,2018-10-16,13199.0,2018-10-15,69544.0
1418,2018-10-17,13111.0,2018-10-15,69544.0
1419,2018-10-18,12665.0,2018-10-15,69544.0
1420,2018-10-19,8462.0,2018-10-15,69544.0
1421,2018-10-20,5795.0,2018-10-15,69544.0
1422,2018-10-21,2817.0,2018-10-15,69544.0
1423,2018-10-22,18763.0,2018-10-22,99857.0
1424,2018-10-23,17933.0,2018-10-22,99857.0
1425,2018-10-24,21863.0,2018-10-22,99857.0
1426,2018-10-25,13561.0,2018-10-22,99857.0
1427,2018-10-26,12398.0,2018-10-22,99857.0
1428,2018-10-27,7721.0,2018-10-22,99857.0
1429,2018-10-28,7618.0,2018-10-22,99857.0
1430,2018-10-29,9690.0,2018-10-29,60545.0
1431,2018-10-30,17147.0,2018-10-29,60545.0
1432,2018-10-31,9468.0,2018-10-29,60545.0
1433,2018-11-01,5097.0,2018-10-29,60545.0
1434,2018-11-02,4118.0,2018-10-29,60545.0
1435,2018-11-03,9136.0,2018-10-29,60545.0
1436,2018-11-04,5889.0,2018-10-29,60545.0
1437,2018-11-05,9520.0,2018-11-05,134548.0
1438,2018-11-06,98315.0,2018-11-05,134548.0
1439,2018-11-07,5878.0,2018-11-05,134548.0
1440,2018-11-08,5975.0,2018-11-05,134548.0
1441,2018-11-09,5217.0,2018-11-05,134548.0
1442,2018-11-10,4692.0,2018-11-05,134548.0
1443,2018-11-11,4951.0,2018-11-05,134548.0
1444,2018-11-12,6177.0,2018-11-12,48020.0
1445,2018-11-13,10443.0,2018-11-12,48020.0
1446,2018-11-14,8859.0,2018-11-12,48020.0
1447,2018-11-15,7566.0,2018-11-12,48020.0
1448,2018-11-16,4514.0,2018-11-12,48020.0
1449,2018-11-17,6953.0,2018-11-12,48020.0
1450,2018-11-18,3508.0,2018-11-12,48020.0
1451,2018-11-19,14616.0,2018-11-19,86458.0
1452,2018-11-20,7279.0,2018-11-19,86458.0
1453,2018-11-21,7677.0,2018-11-19,86458.0
1454,2018-11-22,19955.0,2018-11-19,86458.0
1455,2018-11-23,5087.0,2018-11-19,86458.0
1456,2018-11-24,5008.0,2018-11-19,86458.0
1457,2018-11-25,26836.0,2018-11-19,86458.0
1458,2018-11-26,13781.0,2018-11-26,59674.0
1459,2018-11-27,8389.0,2018-11-26,59674.0
1460,2018-11-28,4663.0,2018-11-26,59674.0
1461,2018-11-29,12378.0,2018-11-26,59674.0
1462,2018-11-30,9175.0,2018-11-26,59674.0
1463,2018-12-01,5012.0,2018-11-26,59674.0
1464,2018-12-02,6276.0,2018-11-26,59674.0
1465,2018-12-03,9553.0,2018-12-03,56014.0
1466,2018-12-04,7120.0,2018-12-03,56014.0
1467,2018-12-05,7180.0,2018-12-03,56014.0
1468,2018-12-06,11836.0,2018-12-03,56014.0
1469,2018-12-07,11554.0,2018-12-03,56014.0
1470,2018-12-08,2405.0,2018-12-03,56014.0
1471,2018-12-09,6366.0,2018-12-03,56014.0
1472,2018-12-10,10543.0,2018-12-10,55431.0
1473,2018-12-11,4578.0,2018-12-10,55431.0
1474,2018-12-12,6605.0,2018-12-10,55431.0
1475,2018-12-13,4092.0,2018-12-10,55431.0
1476,2018-12-14,8932.0,2018-12-10,55431.0
1477,2018-12-15,9440.0,2018-12-10,55431.0
1478,2018-12-16,11241.0,2018-12-10,55431.0
1479,2018-12-17,7501.0,2018-12-17,53202.0
1480,2018-12-18,5097.0,2018-12-17,53202.0
1481,2018-12-19,6810.0,2018-12-17,53202.0
1482,2018-12-20,8081.0,2018-12-17,53202.0
1483,2018-12-21,9005.0,2018-12-17,53202.0
1484,2018-12-22,6718.0,2018-12-17,53202.0
1485,2018-12-23,9990.0,2018-12-17,53202.0
1486,2018-12-24,7774.0,2018-12-24,66328.0
1487,2018-12-25,7969.0,2018-12-24,66328.0
1488,2018-12-26,6938.0,2018-12-24,66328.0
1489,2018-12-27,12458.0,2018-12-24,66328.0
1490,2018-12-28,11156.0,2018-12-24,66328.0
1491,2018-12-29,9983.0,2018-12-24,66328.0
1492,2018-12-30,10050.0,2018-12-24,66328.0
1493,2018-12-31,9401.0,2018-12-31,62851.0
1494,2019-01-01,6492.0,2018-12-31,62851.0
1495,2019-01-02,7090.0,2018-12-31,62851.0
1496,2019-01-03,11635.0,2018-12-31,62851.0
1497,2019-01-04,10440.0,2018-12-31,62851.0
1498,2019-01-05,5527.0,2018-12-31,62851.0
1499,2019-01-06,12266.0,2018-12-31,62851.0
1500,2019-01-07,6539.0,2019-01-07,72965.0
1501,2019-01-08,6420.0,2019-01-07,72965.0
1502,2019-01-09,11777.0,2019-01-07,72965.0
1503,2019-01-10,13168.0,2019-01-07,72965.0
1504,2019-01-11,10145.0,2019-01-07,72965.0
1505,2019-01-12,13806.0,2019-01-07,72965.0
1506,2019-01-13,11110.0,2019-01-07,72965.0
1507,2019-01-14,10019.0,2019-01-14,61833.0
1508,2019-01-15,11841.0,2019-01-14,61833.0
1509,2019-01-16,5858.0,2019-01-14,61833.0
1510,2019-01-17,10450.0,2019-01-14,61833.0
1511,2019-01-18,8886.0,2019-01-14,61833.0
1512,2019-01-19,7465.0,2019-01-14,61833.0
1513,2019-01-20,7314.0,2019-01-14,61833.0
1514,2019-01-21,10348.0,2019-01-21,57920.0
1515,2019-01-22,10942.0,2019-01-21,57920.0
1516,2019-01-23,5710.0,2019-01-21,57920.0
1517,2019-01-24,13066.0,2019-01-21,57920.0
1518,2019-01-25,4641.0,2019-01-21,57920.0
1519,2019-01-26,4756.0,2019-01-21,57920.0
1520,2019-01-27,8457.0,2019-01-21,57920.0
1521,2019-01-28,12835.0,2019-01-28,63936.0
1522,2019-01-29,7801.0,2019-01-28,63936.0
1523,2019-01-30,10238.0,2019-01-28,63936.0
1524,2019-01-31,6251.0,2019-01-28,63936.0
1525,2019-02-01,11414.0,2019-01-28,63936.0
1526,2019-02-02,4045.0,2019-01-28,63936.0
1527,2019-02-03,11352.0,2019-01-28,63936.0
1528,2019-02-04,4886.0,2019-02-04,54426.0
1529,2019-02-05,6398.0,2019-02-04,54426.0
1530,2019-02-06,5526.0,2019-02-04,54426.0
1531,2019-02-07,11575.0,2019-02-04,54426.0
1532,2019-02-08,7070.0,2019-02-04,54426.0
1533,2019-02-09,8375.0,2019-02-04,54426.0
1534,2019-02-10,10596.0,2019-02-04,54426.0
1535,2019-02-11,7727.0,2019-02-11,61027.0
1536,2019-02-12,10790.0,2019-02-11,61027.0
1537,2019-02-13,6794.0,2019-02-11,61027.0
1538,2019-02-14,7320.0,2019-02-11,61027.0
1539,2019-02-15,12901.0,2019-02-11,61027.0
1540,2019-02-16,8838.0,2019-02-11,61027.0
1541,2019-02-17,6657.0,2019-02-11,61027.0
1542,2019-02-18,13219.0,2019-02-18,77877.0
1543,2019-02-19,11668.0,2019-02-18,77877.0
1544,2019-02-20,7348.0,2019-02-18,77877.0
1545,2019-02-21,11648.0,2019-02-18,77877.0
1546,2019-02-22,10735.0,2019-02-18,77877.0
1547,2019-02-23,9511.0,2019-02-18,77877.0
1548,2019-02-24,13748.0,2019-02-18,77877.0
1549,2019-02-25,9618.0,2019-02-25,73733.0
1550,2019-02-26,14153.0,2019-02-25,73733.0
1551,2019-02-27,7425.0,2019-02-25,73733.0
1552,2019-02-28,10372.0,2019-02-25,73733.0
1553,2019-03-01,7719.0,2019-02-25,73733.0
1554,2019-03-02,12258.0,2019-02-25,73733.0
1555,2019-03-03,12188.0,2019-02-25,73733.0
1556,2019-03-04,9719.0,2019-03-04,65085.0
1557,2019-03-05,6401.0,2019-03-04,65085.0
1558,2019-03-06,9082.0,2019-03-04,65085.0
1559,2019-03-07,14990.0,2019-03-04,65085.0
1560,2019-03-08,9182.0,2019-03-04,65085.0
1561,2019-03-09,2862.0,2019-03-04,65085.0
1562,2019-03-10,12849.0,2019-03-04,65085.0
1563,2019-03-11,17210.0,2019-03-11,86704.0
1564,2019-03-12,13208.0,2019-03-11,86704.0
1565,2019-03-13,14414.0,2019-03-11,86704.0
1566,2019-03-14,15288.0,2019-03-11,86704.0
1567,2019-03-15,9260.0,2019-03-11,86704.0
1568,2019-03-16,6890.0,2019-03-11,86704.0
1569,2019-03-17,10434.0,2019-03-11,86704.0
1570,2019-03-18,12509.0,2019-03-18,73643.0
1571,2019-03-19,19717.0,2019-03-18,73643.0
1572,2019-03-20,6789.0,2019-03-18,73643.0
1573,2019-03-21,6987.0,2019-03-18,73643.0
1574,2019-03-22,9563.0,2019-03-18,73643.0
1575,2019-03-23,8266.0,2019-03-18,73643.0
1576,2019-03-24,9812.0,2019-03-18,73643.0
1577,2019-03-25,11917.0,2019-03-25,75151.0
1578,2019-03-26,14894.0,2019-03-25,75151.0
1579,2019-03-27,4294.0,2019-03-25,75151.0
1580,2019-03-28,13262.0,2019-03-25,75151.0
1581,2019-03-29,10900.0,2019-03-25,75151.0
1582,2019-03-30,6793.0,2019-03-25,75151.0
