Date,Count,WeekDate,WeekCount
2016-10-25,7976.0,2016-10-24,62331.0
2016-10-26,12897.0,2016-10-24,62331.0
2016-10-27,10683.0,2016-10-24,62331.0
2016-10-28,5050.0,2016-10-24,62331.0
2016-10-29,7244.0,2016-10-24,62331.0
2016-10-30,12336.0,2016-10-24,62331.0
2016-10-31,6138.0,2016-10-31,77942.0
2016-11-01,19090.0,2016-10-31,77942.0
2016-11-02,11473.0,2016-10-31,77942.0
2016-11-03,6229.0,2016-10-31,77942.0
2016-11-04,9195.0,2016-10-31,77942.0
2016-11-05,11987.0,2016-10-31,77942.0
2016-11-06,13830.0,2016-10-31,77942.0
2016-11-07,11029.0,2016-11-07,67075.0
2016-11-08,4645.0,2016-11-07,67075.0
2016-11-09,7614.0,2016-11-07,67075.0
2016-11-10,11542.0,2016-11-07,67075.0
2016-11-11,13596.0,2016-11-07,67075.0
2016-11-12,8115.0,2016-11-07,67075.0
2016-11-13,10534.0,2016-11-07,67075.0
2016-11-14,8255.0,2016-11-14,62424.0
2016-11-15,7796.0,2016-11-14,62424.0
2016-11-16,11603.0,2016-11-14,62424.0
2016-11-17,4413.0,2016-11-14,62424.0
2016-11-18,10598.0,2016-11-14,62424.0
2016-11-19,7513.0,2016-11-14,62424.0
2016-11-20,12246.0,2016-11-14,62424.0
2016-11-21,8473.0,2016-11-21,58301.0
2016-11-22,9219.0,2016-11-21,58301.0
2016-11-23,8751.0,2016-11-21,58301.0
2016-11-24,9671.0,2016-11-21,58301.0
2016-11-25,7187.0,2016-11-21,58301.0
2016-11-26,3784.0,2016-11-21,58301.0
2016-11-27,11216.0,2016-11-21,58301.0
2016-11-28,6548.0,2016-11-28,69028.0
2016-11-29,14101.0,2016-11-28,69028.0
2016-11-30,6281.0,2016-11-28,69028.0
2016-12-01,5096.0,2016-11-28,69028.0
2016-12-02,14541.0,2016-11-28,69028.0
2016-12-03,7704.0,2016-11-28,69028.0
2016-12-04,14757.0,2016-11-28,69028.0
2016-12-05,4536.0,2016-12-05,72216.0
2016-12-06,17039.0,2016-12-05,72216.0
2016-12-07,11468.0,2016-12-05,72216.0
2016-12-08,8366.0,2016-12-05,72216.0
2016-12-09,4654.0,2016-12-05,72216.0
2016-12-10,12842.0,2016-12-05,72216.0
2016-12-11,13311.0,2016-12-05,72216.0
2016-12-12,7235.0,2016-12-12,73988.0
2016-12-13,13247.0,2016-12-12,73988.0
2016-12-14,9669.0,2016-12-12,73988.0
2016-12-15,6024.0,2016-12-12,73988.0
2016-12-16,10809.0,2016-12-12,73988.0
2016-12-17,8979.0,2016-12-12,73988.0
2016-12-18,18025.0,2016-12-12,73988.0
2016-12-19,15003.0,2016-12-19,68345.0
2016-12-20,7321.0,2016-12-19,68345.0
2016-12-21,8574.0,2016-12-19,68345.0
2016-12-22,6102.0,2016-12-19,68345.0
2016-12-23,12947.0,2016-12-19,68345.0
2016-12-24,8576.0,2016-12-19,68345.0
2016-12-25,9822.0,2016-12-19,68345.0
2016-12-26,14373.0,2016-12-26,69625.0
2016-12-27,3710.0,2016-12-26,69625.0
2016-12-28,9198.0,2016-12-26,69625.0
2016-12-29,4446.0,2016-12-26,69625.0
2016-12-30,14855.0,2016-12-26,69625.0
2016-12-31,10821.0,2016-12-26,69625.0
2017-01-01,12222.0,2016-12-26,69625.0
2017-01-02,11907.0,2017-01-02,61133.0
2017-01-03,6831.0,2017-01-02,61133.0
2017-01-04,11446.0,2017-01-02,61133.0
2017-01-05,5677.0,2017-01-02,61133.0
2017-01-06,7626.0,2017-01-02,61133.0
2017-01-07,6876.0,2017-01-02,61133.0
2017-01-08,10770.0,2017-01-02,61133.0
2017-01-09,3630.0,2017-01-09,57803.0
2017-01-10,10037.0,2017-01-09,57803.0
2017-01-11,3968.0,2017-01-09,57803.0
2017-01-12,11937.0,2017-01-09,57803.0
2017-01-13,14788.0,2017-01-09,57803.0
2017-01-14,5612.0,2017-01-09,57803.0
2017-01-15,7831.0,2017-01-09,57803.0
2017-01-16,5758.0,2017-01-16,60313.0
2017-01-17,4636.0,2017-01-16,60313.0
2017-01-18,11200.0,2017-01-16,60313.0
2017-01-19,8612.0,2017-01-16,60313.0
2017-01-20,11292.0,2017-01-16,60313.0
2017-01-21,8058.0,2017-01-16,60313.0
2017-01-22,10757.0,2017-01-16,60313.0
2017-01-23,7414.0,2017-01-23,57628.0
2017-01-24,9508.0,2017-01-23,57628.0
2017-01-25,6510.0,2017-01-23,57628.0
2017-01-26,7136.0,2017-01-23,57628.0
2017-01-27,9936.0,2017-01-23,57628.0
2017-01-28,8862.0,2017-01-23,57628.0
2017-01-29,8262.0,2017-01-23,57628.0
2017-01-30,10123.0,2017-01-30,66463.0
2017-01-31,8659.0,2017-01-30,66463.0
2017-02-01,10512.0,2017-01-30,66463.0
2017-02-02,4781.0,2017-01-30,66463.0
2017-02-03,11890.0,2017-01-30,66463.0
2017-02-04,10411.0,2017-01-30,66463.0
2017-02-05,10087.0,2017-01-30,66463.0
2017-02-06,6497.0,2017-02-06,56690.0
2017-02-07,4418.0,2017-02-06,56690.0
2017-02-08,11076.0,2017-02-06,56690.0
2017-02-09,4095.0,2017-02-06,56690.0
2017-02-10,14537.0,2017-02-06,56690.0
2017-02-11,5234.0,2017-02-06,56690.0
2017-02-12,10833.0,2017-02-06,56690.0
2017-02-13,8771.0,2017-02-13,63866.0
2017-02-14,7296.0,2017-02-13,63866.0
2017-02-15,9998.0,2017-02-13,63866.0
2017-02-16,8077.0,2017-02-13,63866.0
2017-02-17,12446.0,2017-02-13,63866.0
2017-02-18,6617.0,2017-02-13,63866.0
2017-02-19,10661.0,2017-02-13,63866.0
2017-02-20,4528.0,2017-02-20,48417.0
2017-02-21,8388.0,2017-02-20,48417.0
2017-02-22,8180.0,2017-02-20,48417.0
2017-02-23,10020.0,2017-02-20,48417.0
2017-02-24,3086.0,2017-02-20,48417.0
2017-02-25,2618.0,2017-02-20,48417.0
2017-02-26,11597.0,2017-02-20,48417.0
2017-02-27,5695.0,2017-02-27,50688.0
2017-02-28,12192.0,2017-02-27,50688.0
2017-03-01,4076.0,2017-02-27,50688.0
2017-03-02,3608.0,2017-02-27,50688.0
2017-03-03,11223.0,2017-02-27,50688.0
2017-03-04,4394.0,2017-02-27,50688.0
2017-03-05,9500.0,2017-02-27,50688.0
2017-03-06,7051.0,2017-03-06,69426.0
2017-03-07,13293.0,2017-03-06,69426.0
2017-03-08,7638.0,2017-03-06,69426.0
2017-03-09,5182.0,2017-03-06,69426.0
2017-03-10,13918.0,2017-03-06,69426.0
2017-03-11,8469.0,2017-03-06,69426.0
2017-03-12,13875.0,2017-03-06,69426.0
2017-03-13,4019.0,2017-03-13,51645.0
2017-03-14,7297.0,2017-03-13,51645.0
2017-03-15,9034.0,2017-03-13,51645.0
2017-03-16,6449.0,2017-03-13,51645.0
2017-03-17,10757.0,2017-03-13,51645.0
2017-03-18,2445.0,2017-03-13,51645.0
2017-03-19,11644.0,2017-03-13,51645.0
2017-03-20,7723.0,2017-03-20,58393.0
2017-03-21,6940.0,2017-03-20,58393.0
2017-03-22,11244.0,2017-03-20,58393.0
2017-03-23,10226.0,2017-03-20,58393.0
2017-03-24,10504.0,2017-03-20,58393.0
2017-03-25,4193.0,2017-03-20,58393.0
2017-03-26,7563.0,2017-03-20,58393.0
2017-03-27,6954.0,2017-03-27,58690.0
2017-03-28,7751.0,2017-03-27,58690.0
2017-03-29,5800.0,2017-03-27,58690.0
2017-03-30,11121.0,2017-03-27,58690.0
2017-03-31,10744.0,2017-03-27,58690.0
2017-04-01,4557.0,2017-03-27,58690.0
2017-04-02,11763.0,2017-03-27,58690.0
2017-04-03,4399.0,2017-04-03,47773.0
2017-04-04,9990.0,2017-04-03,47773.0
2017-04-05,4576.0,2017-04-03,47773.0
2017-04-06,4559.0,2017-04-03,47773.0
2017-04-07,11005.0,2017-04-03,47773.0
2017-04-08,5531.0,2017-04-03,47773.0
2017-04-09,7713.0,2017-04-03,47773.0
2017-04-10,7487.0,2017-04-10,53780.0
2017-04-11,7035.0,2017-04-10,53780.0
2017-04-12,4102.0,2017-04-10,53780.0
2017-04-13,10717.0,2017-04-10,53780.0
2017-04-14,3666.0,2017-04-10,53780.0
2017-04-15,7159.0,2017-04-10,53780.0
2017-04-16,13614.0,2017-04-10,53780.0
2017-04-17,7239.0,2017-04-17,48666.0
2017-04-18,5956.0,2017-04-17,48666.0
2017-04-19,6073.0,2017-04-17,48666.0
2017-04-20,4113.0,2017-04-17,48666.0
2017-04-21,7760.0,2017-04-17,48666.0
2017-04-22,7255.0,2017-04-17,48666.0
2017-04-23,10270.0,2017-04-17,48666.0
2017-04-24,4735.0,2017-04-24,61861.0
2017-04-25,3109.0,2017-04-24,61861.0
2017-04-26,4078.0,2017-04-24,61861.0
2017-04-27,9595.0,2017-04-24,61861.0
2017-04-28,20296.0,2017-04-24,61861.0
2017-04-29,8479.0,2017-04-24,61861.0
2017-04-30,11569.0,2017-04-24,61861.0
2017-05-01,8136.0,2017-05-01,71873.0
2017-05-02,11466.0,2017-05-01,71873.0
2017-05-03,13276.0,2017-05-01,71873.0
2017-05-04,10793.0,2017-05-01,71873.0
2017-05-05,14351.0,2017-05-01,71873.0
2017-05-06,8965.0,2017-05-01,71873.0
2017-05-07,4886.0,2017-05-01,71873.0
2017-05-08,5731.0,2017-05-08,53356.0
2017-05-09,8309.0,2017-05-08,53356.0
2017-05-10,9885.0,2017-05-08,53356.0
2017-05-11,5428.0,2017-05-08,53356.0
2017-05-12,8855.0,2017-05-08,53356.0
2017-05-13,3175.0,2017-05-08,53356.0
2017-05-14,11973.0,2017-05-08,53356.0
2017-05-15,4246.0,2017-05-15,57735.0
2017-05-16,7184.0,2017-05-15,57735.0
2017-05-17,12073.0,2017-05-15,57735.0
2017-05-18,4888.0,2017-05-15,57735.0
2017-05-19,11642.0,2017-05-15,57735.0
2017-05-20,5548.0,2017-05-15,57735.0
2017-05-21,12154.0,2017-05-15,57735.0
2017-05-22,6349.0,2017-05-22,71458.0
2017-05-23,17683.0,2017-05-22,71458.0
2017-05-24,10669.0,2017-05-22,71458.0
2017-05-25,7158.0,2017-05-22,71458.0
2017-05-26,12331.0,2017-05-22,71458.0
2017-05-27,5770.0,2017-05-22,71458.0
2017-05-28,11498.0,2017-05-22,71458.0
2017-05-29,8250.0,2017-05-29,64914.0
2017-05-30,12438.0,2017-05-29,64914.0
2017-05-31,6943.0,2017-05-29,64914.0
2017-06-01,7152.0,2017-05-29,64914.0
2017-06-02,12262.0,2017-05-29,64914.0
2017-06-03,1365.0,2017-05-29,64914.0
2017-06-04,16504.0,2017-05-29,64914.0
2017-06-05,7652.0,2017-06-05,71422.0
2017-06-06,12819.0,2017-06-05,71422.0
2017-06-07,9067.0,2017-06-05,71422.0
2017-06-08,11506.0,2017-06-05,71422.0
2017-06-09,10262.0,2017-06-05,71422.0
2017-06-10,3354.0,2017-06-05,71422.0
2017-06-11,16762.0,2017-06-05,71422.0
2017-06-12,5331.0,2017-06-12,70378.0
2017-06-13,15877.0,2017-06-12,70378.0
2017-06-14,4526.0,2017-06-12,70378.0
2017-06-15,10737.0,2017-06-12,70378.0
2017-06-16,19755.0,2017-06-12,70378.0
2017-06-17,4294.0,2017-06-12,70378.0
2017-06-18,9858.0,2017-06-12,70378.0
2017-06-19,7089.0,2017-06-19,68807.0
2017-06-20,9682.0,2017-06-19,68807.0
2017-06-21,6676.0,2017-06-19,68807.0
2017-06-22,6920.0,2017-06-19,68807.0
2017-06-23,12773.0,2017-06-19,68807.0
2017-06-24,7678.0,2017-06-19,68807.0
2017-06-25,17989.0,2017-06-19,68807.0
2017-06-26,6204.0,2017-06-26,64663.0
2017-06-27,9626.0,2017-06-26,64663.0
2017-06-28,5456.0,2017-06-26,64663.0
2017-06-29,5337.0,2017-06-26,64663.0
2017-06-30,12268.0,2017-06-26,64663.0
2017-07-01,5338.0,2017-06-26,64663.0
2017-07-02,20434.0,2017-06-26,64663.0
2017-07-03,15700.0,2017-07-03,104073.0
2017-07-04,18616.0,2017-07-03,104073.0
2017-07-05,18818.0,2017-07-03,104073.0
2017-07-06,9785.0,2017-07-03,104073.0
2017-07-07,14594.0,2017-07-03,104073.0
2017-07-08,13687.0,2017-07-03,104073.0
2017-07-09,12873.0,2017-07-03,104073.0
2017-07-10,13423.0,2017-07-10,76010.0
2017-07-11,15149.0,2017-07-10,76010.0
2017-07-12,19873.0,2017-07-10,76010.0
2017-07-13,9454.0,2017-07-10,76010.0
2017-07-14,6493.0,2017-07-10,76010.0
2017-07-15,1851.0,2017-07-10,76010.0
2017-07-16,9767.0,2017-07-10,76010.0
2017-07-17,10077.0,2017-07-17,59346.0
2017-07-18,5721.0,2017-07-17,59346.0
2017-07-19,13445.0,2017-07-17,59346.0
2017-07-20,8187.0,2017-07-17,59346.0
2017-07-21,7482.0,2017-07-17,59346.0
2017-07-22,4714.0,2017-07-17,59346.0
2017-07-23,9720.0,2017-07-17,59346.0
2017-07-24,6870.0,2017-07-24,54251.0
2017-07-25,6948.0,2017-07-24,54251.0
2017-07-26,6793.0,2017-07-24,54251.0
2017-07-27,9946.0,2017-07-24,54251.0
2017-07-28,9468.0,2017-07-24,54251.0
2017-07-29,3326.0,2017-07-24,54251.0
2017-07-30,10900.0,2017-07-24,54251.0
2017-07-31,6571.0,2017-07-31,73943.0
2017-08-01,11049.0,2017-07-31,73943.0
2017-08-02,8211.0,2017-07-31,73943.0
2017-08-03,13168.0,2017-07-31,73943.0
2017-08-04,13047.0,2017-07-31,73943.0
2017-08-05,11122.0,2017-07-31,73943.0
2017-08-06,10775.0,2017-07-31,73943.0
2017-08-07,4781.0,2017-08-07,69435.0
2017-08-08,13139.0,2017-08-07,69435.0
2017-08-09,9949.0,2017-08-07,69435.0
2017-08-10,10006.0,2017-08-07,69435.0
2017-08-11,11876.0,2017-08-07,69435.0
2017-08-12,5158.0,2017-08-07,69435.0
2017-08-13,14526.0,2017-08-07,69435.0
2017-08-14,10645.0,2017-08-14,64237.0
2017-08-15,7486.0,2017-08-14,64237.0
2017-08-16,7860.0,2017-08-14,64237.0
2017-08-17,11120.0,2017-08-14,64237.0
