Date,Count,WeekDate,WeekCount,Mean
2020-01-30,1835.0,2020-01-27,29394.0,4199.0
2020-01-31,5171.0,2020-01-27,29394.0,4199.0
2020-02-01,4199.0,2020-01-27,29394.0,4199.0
2020-02-02,6991.0,2020-01-27,29394.0,4199.0
2020-02-03,3971.0,2020-02-03,30205.0,4315.0
2020-02-04,4230.0,2020-02-03,30205.0,4315.0
2020-02-05,8673.0,2020-02-03,30205.0,4315.0
2020-02-06,5963.0,2020-02-03,30205.0,4315.0
2020-02-07,1041.0,2020-02-03,30205.0,4315.0
2020-02-08,3209.0,2020-02-03,30205.0,4315.0
2020-02-09,3118.0,2020-02-03,30205.0,4315.0
2020-02-10,5111.0,2020-02-10,35974.0,5139.0
2020-02-11,8565.0,2020-02-10,35974.0,5139.0
2020-02-12,441.0,2020-02-10,35974.0,5139.0
2020-02-13,5310.0,2020-02-10,35974.0,5139.0
2020-02-14,4315.0,2020-02-10,35974.0,5139.0
2020-02-15,7484.0,2020-02-10,35974.0,5139.0
2020-02-16,4748.0,2020-02-10,35974.0,5139.0
2020-02-17,9054.0,2020-02-17,27508.0,3930.0
2020-02-18,2618.0,2020-02-17,27508.0,3930.0
2020-02-19,4335.0,2020-02-17,27508.0,3930.0
2020-02-20,4550.0,2020-02-17,27508.0,3930.0
2020-02-21,5135.0,2020-02-17,27508.0,3930.0
2020-02-22,40.0,2020-02-17,27508.0,3930.0
2020-02-23,1776.0,2020-02-17,27508.0,3930.0
2020-02-24,5738.0,2020-02-24,32669.0,4667.0
2020-02-25,6033.0,2020-02-24,32669.0,4667.0
2020-02-26,1946.0,2020-02-24,32669.0,4667.0
2020-02-27,1938.0,2020-02-24,32669.0,4667.0
2020-02-28,8794.0,2020-02-24,32669.0,4667.0
2020-02-29,4667.0,2020-02-24,32669.0,4667.0
2020-03-01,3553.0,2020-02-24,32669.0,4667.0
2020-03-02,3968.0,2020-03-02,28118.0,4017.0
2020-03-03,4871.0,2020-03-02,28118.0,4017.0
2020-03-04,5396.0,2020-03-02,28118.0,4017.0
2020-03-05,3915.0,2020-03-02,28118.0,4017.0
2020-03-06,6588.0,2020-03-02,28118.0,4017.0
2020-03-07,8.0,2020-03-02,28118.0,4017.0
2020-03-08,3372.0,2020-03-02,28118.0,4017.0
2020-03-09,1015.0,2020-03-09,34320.0,4903.0
2020-03-10,6410.0,2020-03-09,34320.0,4903.0
2020-03-11,3743.0,2020-03-09,34320.0,4903.0
2020-03-12,8156.0,2020-03-09,34320.0,4903.0
2020-03-13,2268.0,2020-03-09,34320.0,4903.0
2020-03-14,7825.0,2020-03-09,34320.0,4903.0
2020-03-15,4903.0,2020-03-09,34320.0,4903.0
2020-03-16,89.0,2020-03-16,14048.0,2007.0
2020-03-17,106.0,2020-03-16,14048.0,2007.0
2020-03-18,3151.0,2020-03-16,14048.0,2007.0
2020-03-19,120.0,2020-03-16,14048.0,2007.0
2020-03-20,8532.0,2020-03-16,14048.0,2007.0
2020-03-21,2007.0,2020-03-16,14048.0,2007.0
2020-03-22,43.0,2020-03-16,14048.0,2007.0
2020-03-23,14.0,2020-03-23,5453.0,779.0
2020-03-24,2365.0,2020-03-23,5453.0,779.0
2020-03-25,141.0,2020-03-23,5453.0,779.0
2020-03-26,2261.0,2020-03-23,5453.0,779.0
2020-03-27,605.0,2020-03-23,5453.0,779.0
2020-03-28,44.0,2020-03-23,5453.0,779.0
2020-03-29,23.0,2020-03-23,5453.0,779.0
2020-03-30,180.0,2020-03-30,9315.0,1331.0
2020-03-31,1061.0,2020-03-30,9315.0,1331.0
2020-04-01,228.0,2020-03-30,9315.0,1331.0
2020-04-02,6207.0,2020-03-30,9315.0,1331.0
2020-04-03,55.0,2020-03-30,9315.0,1331.0
2020-04-04,1228.0,2020-03-30,9315.0,1331.0
2020-04-05,356.0,2020-03-30,9315.0,1331.0
2020-04-06,307.0,2020-04-06,7728.0,1104.0
2020-04-07,2773.0,2020-04-06,7728.0,1104.0
2020-04-08,70.0,2020-04-06,7728.0,1104.0
2020-04-09,4523.0,2020-04-06,7728.0,1104.0
2020-04-10,13.0,2020-04-06,7728.0,1104.0
2020-04-11,10.0,2020-04-06,7728.0,1104.0
2020-04-12,32.0,2020-04-06,7728.0,1104.0
2020-04-13,103.0,2020-04-13,721.0,103.0
2020-04-14,206.0,2020-04-13,721.0,103.0
2020-04-15,50.0,2020-04-13,721.0,103.0
2020-04-16,103.0,2020-04-13,721.0,103.0
2020-04-17,85.0,2020-04-13,721.0,103.0
2020-04-18,103.0,2020-04-13,721.0,103.0
2020-04-19,71.0,2020-04-13,721.0,103.0
2020-04-20,20.0,2020-04-20,13789.0,1970.0
2020-04-21,1970.0,2020-04-20,13789.0,1970.0
2020-04-22,1970.0,2020-04-20,13789.0,1970.0
2020-04-23,2364.0,2020-04-20,13789.0,1970.0
2020-04-24,3752.0,2020-04-20,13789.0,1970.0
2020-04-25,39.0,2020-04-20,13789.0,1970.0
2020-04-26,3674.0,2020-04-20,13789.0,1970.0
2020-04-27,369.0,2020-04-27,25721.0,3674.0
2020-04-28,1788.0,2020-04-27,25721.0,3674.0
2020-04-29,3681.0,2020-04-27,25721.0,3674.0
2020-04-30,556.0,2020-04-27,25721.0,3674.0
2020-05-01,6266.0,2020-04-27,25721.0,3674.0
2020-05-02,9387.0,2020-04-27,25721.0,3674.0
2020-05-03,3674.0,2020-04-27,25721.0,3674.0
2020-05-04,299.0,2020-05-04,22878.0,3268.0
2020-05-05,67.0,2020-05-04,22878.0,3268.0
2020-05-06,10126.0,2020-05-04,22878.0,3268.0
2020-05-07,3268.0,2020-05-04,22878.0,3268.0
2020-05-08,3268.0,2020-05-04,22878.0,3268.0
2020-05-09,2282.0,2020-05-04,22878.0,3268.0
2020-05-10,3568.0,2020-05-04,22878.0,3268.0
2020-05-11,2527.0,2020-05-11,26234.0,3748.0
2020-05-12,4418.0,2020-05-11,26234.0,3748.0
2020-05-13,3678.0,2020-05-11,26234.0,3748.0
2020-05-14,276.0,2020-05-11,26234.0,3748.0
2020-05-15,3748.0,2020-05-11,26234.0,3748.0
2020-05-16,5860.0,2020-05-11,26234.0,3748.0
2020-05-17,5727.0,2020-05-11,26234.0,3748.0
2020-05-18,2590.0,2020-05-18,18128.0,2590.0
2020-05-19,5337.0,2020-05-18,18128.0,2590.0
2020-05-20,2590.0,2020-05-18,18128.0,2590.0
2020-05-21,2590.0,2020-05-18,18128.0,2590.0
2020-05-22,876.0,2020-05-18,18128.0,2590.0
2020-05-23,3789.0,2020-05-18,18128.0,2590.0
2020-05-24,356.0,2020-05-18,18128.0,2590.0
2020-05-25,3545.0,2020-05-25,25860.0,3694.0
2020-05-26,5703.0,2020-05-25,25860.0,3694.0
2020-05-27,83.0,2020-05-25,25860.0,3694.0
2020-05-28,5558.0,2020-05-25,25860.0,3694.0
2020-05-29,6446.0,2020-05-25,25860.0,3694.0
2020-05-30,58.0,2020-05-25,25860.0,3694.0
2020-05-31,4467.0,2020-05-25,25860.0,3694.0
2020-06-01,5032.0,2020-06-01,35222.0,5032.0
2020-06-02,3520.0,2020-06-01,35222.0,5032.0
2020-06-03,5952.0,2020-06-01,35222.0,5032.0
2020-06-04,4773.0,2020-06-01,35222.0,5032.0
2020-06-05,2722.0,2020-06-01,35222.0,5032.0
2020-06-06,7202.0,2020-06-01,35222.0,5032.0
2020-06-07,6021.0,2020-06-01,35222.0,5032.0
2020-06-08,5698.0,2020-06-08,31416.0,4488.0
2020-06-09,1902.0,2020-06-08,31416.0,4488.0
2020-06-10,2553.0,2020-06-08,31416.0,4488.0
2020-06-11,7534.0,2020-06-08,31416.0,4488.0
2020-06-12,556.0,2020-06-08,31416.0,4488.0
2020-06-13,4011.0,2020-06-08,31416.0,4488.0
2020-06-14,9162.0,2020-06-08,31416.0,4488.0
2020-06-15,19.0,2020-06-15,31677.0,4525.0
2020-06-16,4498.0,2020-06-15,31677.0,4525.0
2020-06-17,5773.0,2020-06-15,31677.0,4525.0
2020-06-18,91.0,2020-06-15,31677.0,4525.0
2020-06-19,1142.0,2020-06-15,31677.0,4525.0
2020-06-20,9221.0,2020-06-15,31677.0,4525.0
2020-06-21,10933.0,2020-06-15,31677.0,4525.0
2020-06-22,8178.0,2020-06-22,40332.0,5762.0
2020-06-23,6424.0,2020-06-22,40332.0,5762.0
2020-06-24,7551.0,2020-06-22,40332.0,5762.0
2020-06-25,7267.0,2020-06-22,40332.0,5762.0
2020-06-26,5138.0,2020-06-22,40332.0,5762.0
2020-06-27,12.0,2020-06-22,40332.0,5762.0
2020-06-28,5762.0,2020-06-22,40332.0,5762.0
2020-06-29,2623.0,2020-06-29,52826.0,7547.0
2020-06-30,8430.0,2020-06-29,52826.0,7547.0
2020-07-01,4873.0,2020-06-29,52826.0,7547.0
2020-07-02,9396.0,2020-06-29,52826.0,7547.0
2020-07-03,1307.0,2020-06-29,52826.0,7547.0
2020-07-04,14054.0,2020-06-29,52826.0,7547.0
2020-07-05,12143.0,2020-06-29,52826.0,7547.0
2020-07-06,3894.0,2020-07-06,37992.0,5427.0
2020-07-07,1584.0,2020-07-06,37992.0,5427.0
2020-07-08,13078.0,2020-07-06,37992.0,5427.0
2020-07-09,5343.0,2020-07-06,37992.0,5427.0
2020-07-10,4410.0,2020-07-06,37992.0,5427.0
2020-07-11,8554.0,2020-07-06,37992.0,5427.0
2020-07-12,1129.0,2020-07-06,37992.0,5427.0
2020-07-13,2169.0,2020-07-13,41937.0,5991.0
2020-07-14,25.0,2020-07-13,41937.0,5991.0
2020-07-15,3318.0,2020-07-13,41937.0,5991.0
2020-07-16,1900.0,2020-07-13,41937.0,5991.0
2020-07-17,12788.0,2020-07-13,41937.0,5991.0
2020-07-18,8915.0,2020-07-13,41937.0,5991.0
2020-07-19,12822.0,2020-07-13,41937.0,5991.0
2020-07-20,7196.0,2020-07-20,29666.0,4238.0
2020-07-21,2568.0,2020-07-20,29666.0,4238.0
2020-07-22,13744.0,2020-07-20,29666.0,4238.0
2020-07-23,1254.0,2020-07-20,29666.0,4238.0
2020-07-24,243.0,2020-07-20,29666.0,4238.0
2020-07-25,4630.0,2020-07-20,29666.0,4238.0
2020-07-26,31.0,2020-07-20,29666.0,4238.0
2020-07-27,622.0,2020-07-27,42952.0,6136.0
2020-07-28,4441.0,2020-07-27,42952.0,6136.0
2020-07-29,3266.0,2020-07-27,42952.0,6136.0
2020-07-30,5970.0,2020-07-27,42952.0,6136.0
2020-07-31,14479.0,2020-07-27,42952.0,6136.0
2020-08-01,7730.0,2020-07-27,42952.0,6136.0
2020-08-02,6444.0,2020-07-27,42952.0,6136.0
2020-08-03,2295.0,2020-08-03,23751.0,3393.0
2020-08-04,6892.0,2020-08-03,23751.0,3393.0
2020-08-05,96.0,2020-08-03,23751.0,3393.0
2020-08-06,2884.0,2020-08-03,23751.0,3393.0
2020-08-07,849.0,2020-08-03,23751.0,3393.0
2020-08-08,5538.0,2020-08-03,23751.0,3393.0
2020-08-09,5197.0,2020-08-03,23751.0,3393.0
2020-08-10,1257.0,2020-08-10,21189.0,3027.0
2020-08-11,1662.0,2020-08-10,21189.0,3027.0
2020-08-12,865.0,2020-08-10,21189.0,3027.0
2020-08-13,66.0,2020-08-10,21189.0,3027.0
2020-08-14,1088.0,2020-08-10,21189.0,3027.0
2020-08-15,7145.0,2020-08-10,21189.0,3027.0
2020-08-16,9106.0,2020-08-10,21189.0,3027.0
2020-08-17,3433.0,2020-08-17,24031.0,3433.0
2020-08-18,2563.0,2020-08-17,24031.0,3433.0
2020-08-19,2293.0,2020-08-17,24031.0,3433.0
2020-08-20,1444.0,2020-08-17,24031.0,3433.0
2020-08-21,6974.0,2020-08-17,24031.0,3433.0
2020-08-22,464.0,2020-08-17,24031.0,3433.0
2020-08-23,6860.0,2020-08-17,24031.0,3433.0
2020-08-24,2058.0,2020-08-24,14404.0,2058.0
2020-08-25,1169.0,2020-08-24,14404.0,2058.0
2020-08-26,1758.0,2020-08-24,14404.0,2058.0
2020-08-27,1350.0,2020-08-24,14404.0,2058.0
2020-08-28,670.0,2020-08-24,14404.0,2058.0
2020-08-29,4295.0,2020-08-24,14404.0,2058.0
2020-08-30,3104.0,2020-08-24,14404.0,2058.0
2020-08-31,24.0,2020-08-31,25327.0,3618.0
2020-09-01,850.0,2020-08-31,25327.0,3618.0
2020-09-02,881.0,2020-08-31,25327.0,3618.0
2020-09-03,1962.0,2020-08-31,25327.0,3618.0
2020-09-04,3213.0,2020-08-31,25327.0,3618.0
2020-09-05,7166.0,2020-08-31,25327.0,3618.0
2020-09-06,11231.0,2020-08-31,25327.0,3618.0
2020-09-07,4029.0,2020-09-07,26738.0,3820.0
2020-09-08,5898.0,2020-09-07,26738.0,3820.0
2020-09-09,3820.0,2020-09-07,26738.0,3820.0
2020-09-10,1812.0,2020-09-07,26738.0,3820.0
2020-09-11,3728.0,2020-09-07,26738.0,3820.0
2020-09-12,57.0,2020-09-07,26738.0,3820.0
2020-09-13,7394.0,2020-09-07,26738.0,3820.0
2020-09-14,611.0,2020-09-14,14198.0,2028.0
2020-09-15,2028.0,2020-09-14,14198.0,2028.0
2020-09-16,25.0,2020-09-14,14198.0,2028.0
2020-09-17,2811.0,2020-09-14,14198.0,2028.0
2020-09-18,1163.0,2020-09-14,14198.0,2028.0
2020-09-19,2992.0,2020-09-14,14198.0,2028.0
2020-09-20,4568.0,2020-09-14,14198.0,2028.0
2020-09-21,276.0,2020-09-21,18125.0,2589.0
2020-09-22,2589.0,2020-09-21,18125.0,2589.0
2020-09-23,1478.0,2020-09-21,18125.0,2589.0
2020-09-24,7417.0,2020-09-21,18125.0,2589.0
2020-09-25,1434.0,2020-09-21,18125.0,2589.0
2020-09-26,1553.0,2020-09-21,18125.0,2589.0
2020-09-27,3378.0,2020-09-21,18125.0,2589.0
2020-09-28,5768.0,2020-09-28,29401.0,4200.0
2020-09-29,4495.0,2020-09-28,29401.0,4200.0
2020-09-30,63.0,2020-09-28,29401.0,4200.0
2020-10-01,2233.0,2020-09-28,29401.0,4200.0
2020-10-02,2760.0,2020-09-28,29401.0,4200.0
2020-10-03,9844.0,2020-09-28,29401.0,4200.0
2020-10-04,4238.0,2020-09-28,29401.0,4200.0
2020-10-05,7278.0,2020-10-05,33115.0,4731.0
2020-10-06,38.0,2020-10-05,33115.0,4731.0
2020-10-07,4231.0,2020-10-05,33115.0,4731.0
2020-10-08,8317.0,2020-10-05,33115.0,4731.0
2020-10-09,4256.0,2020-10-05,33115.0,4731.0
2020-10-10,1993.0,2020-10-05,33115.0,4731.0
2020-10-11,7002.0,2020-10-05,33115.0,4731.0
2020-10-12,5416.0,2020-10-12,10305.0,1472.0
2020-10-13,1201.0,2020-10-12,10305.0,1472.0
2020-10-14,31.0,2020-10-12,10305.0,1472.0
2020-10-15,81.0,2020-10-12,10305.0,1472.0
2020-10-16,518.0,2020-10-12,10305.0,1472.0
2020-10-17,2315.0,2020-10-12,10305.0,1472.0
2020-10-18,743.0,2020-10-12,10305.0,1472.0
2020-10-19,2406.0,2020-10-19,16844.0,2406.0
2020-10-20,1746.0,2020-10-19,16844.0,2406.0
2020-10-21,1728.0,2020-10-19,16844.0,2406.0
2020-10-22,1844.0,2020-10-19,16844.0,2406.0
2020-10-23,3372.0,2020-10-19,16844.0,2406.0
2020-10-24,3521.0,2020-10-19,16844.0,2406.0
2020-10-25,2227.0,2020-10-19,16844.0,2406.0
2020-10-26,118.0,2020-10-26,11819.0,1688.0
2020-10-27,63.0,2020-10-26,11819.0,1688.0
2020-10-28,5305.0,2020-10-26,11819.0,1688.0
2020-10-29,1745.0,2020-10-26,11819.0,1688.0
2020-10-30,1035.0,2020-10-26,11819.0,1688.0
2020-10-31,3382.0,2020-10-26,11819.0,1688.0
2020-11-01,171.0,2020-10-26,11819.0,1688.0
2020-11-02,1130.0,2020-11-02,33351.0,4764.0
2020-11-03,316.0,2020-11-02,33351.0,4764.0
2020-11-04,10912.0,2020-11-02,33351.0,4764.0
2020-11-05,1255.0,2020-11-02,33351.0,4764.0
2020-11-06,8506.0,2020-11-02,33351.0,4764.0
2020-11-07,4764.0,2020-11-02,33351.0,4764.0
2020-11-08,6468.0,2020-11-02,33351.0,4764.0
2020-11-09,2784.0,2020-11-09,9277.0,1325.0
2020-11-10,90.0,2020-11-09,9277.0,1325.0
2020-11-11,1085.0,2020-11-09,9277.0,1325.0
2020-11-12,3951.0,2020-11-09,9277.0,1325.0
2020-11-13,833.0,2020-11-09,9277.0,1325.0
2020-11-14,24.0,2020-11-09,9277.0,1325.0
2020-11-15,510.0,2020-11-09,9277.0,1325.0
2020-11-16,83.0,2020-11-16,34299.0,4900.0
2020-11-17,4900.0,2020-11-16,34299.0,4900.0
2020-11-18,203.0,2020-11-16,34299.0,4900.0
2020-11-19,4900.0,2020-11-16,34299.0,4900.0
2020-11-20,5223.0,2020-11-16,34299.0,4900.0
2020-11-21,14767.0,2020-11-16,34299.0,4900.0
2020-11-22,4223.0,2020-11-16,34299.0,4900.0
2020-11-23,650.0,2020-11-23,26883.0,3840.0
2020-11-24,5796.0,2020-11-23,26883.0,3840.0
2020-11-25,9431.0,2020-11-23,26883.0,3840.0
2020-11-26,5419.0,2020-11-23,26883.0,3840.0
2020-11-27,570.0,2020-11-23,26883.0,3840.0
2020-11-28,4999.0,2020-11-23,26883.0,3840.0
2020-11-29,18.0,2020-11-23,26883.0,3840.0
2020-11-30,5120.0,2020-11-30,10196.0,1457.0
2020-12-01,13.0,2020-11-30,10196.0,1457.0
2020-12-02,12.0,2020-11-30,10196.0,1457.0
2020-12-03,1997.0,2020-11-30,10196.0,1457.0
2020-12-04,3010.0,2020-11-30,10196.0,1457.0
2020-12-05,24.0,2020-11-30,10196.0,1457.0
2020-12-06,20.0,2020-11-30,10196.0,1457.0
2020-12-07,1549.0,2020-12-07,20797.0,2971.0
2020-12-08,1114.0,2020-12-07,20797.0,2971.0
2020-12-09,6358.0,2020-12-07,20797.0,2971.0
2020-12-10,2386.0,2020-12-07,20797.0,2971.0
2020-12-11,2332.0,2020-12-07,20797.0,2971.0
2020-12-12,1036.0,2020-12-07,20797.0,2971.0
2020-12-13,6022.0,2020-12-07,20797.0,2971.0
2020-12-14,59.0,2020-12-14,14174.0,2025.0
2020-12-15,2294.0,2020-12-14,14174.0,2025.0
2020-12-16,958.0,2020-12-14,14174.0,2025.0
2020-12-17,5940.0,2020-12-14,14174.0,2025.0
2020-12-18,873.0,2020-12-14,14174.0,2025.0
2020-12-19,2025.0,2020-12-14,14174.0,2025.0
2020-12-20,2025.0,2020-12-14,14174.0,2025.0
2020-12-21,465.0,2020-12-21,24192.0,3456.0
2020-12-22,53.0,2020-12-21,24192.0,3456.0
2020-12-23,16897.0,2020-12-21,24192.0,3456.0
2020-12-24,3291.0,2020-12-21,24192.0,3456.0
2020-12-25,12.0,2020-12-21,24192.0,3456.0
2020-12-26,18.0,2020-12-21,24192.0,3456.0
2020-12-27,3456.0,2020-12-21,24192.0,3456.0
2020-12-28,12264.0,2020-12-28,90761.0,12966.0
2020-12-29,11353.0,2020-12-28,90761.0,12966.0
2020-12-30,20196.0,2020-12-28,90761.0,12966.0
2020-12-31,16971.0,2020-12-28,90761.0,12966.0
2021-01-01,6023.0,2020-12-28,90761.0,12966.0
2021-01-02,10360.0,2020-12-28,90761.0,12966.0
2021-01-03,13594.0,2020-12-28,90761.0,12966.0
2021-01-04,9866.0,2021-01-04,70907.0,10130.0
2021-01-05,12630.0,2021-01-04,70907.0,10130.0
2021-01-06,12481.0,2021-01-04,70907.0,10130.0
2021-01-07,4538.0,2021-01-04,70907.0,10130.0
2021-01-08,10582.0,2021-01-04,70907.0,10130.0
2021-01-09,14405.0,2021-01-04,70907.0,10130.0
2021-01-10,6405.0,2021-01-04,70907.0,10130.0
2021-01-11,15179.0,2021-01-11,65116.0,9302.0
2021-01-12,7694.0,2021-01-11,65116.0,9302.0
2021-01-13,10368.0,2021-01-11,65116.0,9302.0
2021-01-14,8079.0,2021-01-11,65116.0,9302.0
2021-01-15,6135.0,2021-01-11,65116.0,9302.0
2021-01-16,12631.0,2021-01-11,65116.0,9302.0
2021-01-17,5030.0,2021-01-11,65116.0,9302.0
2021-01-18,10302.0,2021-01-18,59644.0,8521.0
2021-01-19,7349.0,2021-01-18,59644.0,8521.0
2021-01-20,7499.0,2021-01-18,59644.0,8521.0
2021-01-21,12047.0,2021-01-18,59644.0,8521.0
2021-01-22,6289.0,2021-01-18,59644.0,8521.0
2021-01-23,7343.0,2021-01-18,59644.0,8521.0
2021-01-24,8815.0,2021-01-18,59644.0,8521.0
2021-01-25,4191.0,2021-01-25,49984.0,7141.0
2021-01-26,10073.0,2021-01-25,49984.0,7141.0
2021-01-27,4004.0,2021-01-25,49984.0,7141.0
2021-01-28,6106.0,2021-01-25,49984.0,7141.0
2021-01-29,7749.0,2021-01-25,49984.0,7141.0
2021-01-30,11355.0,2021-01-25,49984.0,7141.0
2021-01-31,6506.0,2021-01-25,49984.0,7141.0
2021-02-01,5971.0,2021-02-01,37902.0,5415.0
2021-02-02,3698.0,2021-02-01,37902.0,5415.0
2021-02-03,5786.0,2021-02-01,37902.0,5415.0
2021-02-04,1977.0,2021-02-01,37902.0,5415.0
2021-02-05,3988.0,2021-02-01,37902.0,5415.0
2021-02-06,4343.0,2021-02-01,37902.0,5415.0
2021-02-07,12139.0,2021-02-01,37902.0,5415.0
2021-02-08,45.0,2021-02-08,34005.0,4858.0
2021-02-09,5455.0,2021-02-08,34005.0,4858.0
2021-02-10,4620.0,2021-02-08,34005.0,4858.0
2021-02-11,5922.0,2021-02-08,34005.0,4858.0
2021-02-12,7284.0,2021-02-08,34005.0,4858.0
2021-02-13,5803.0,2021-02-08,34005.0,4858.0
2021-02-14,4876.0,2021-02-08,34005.0,4858.0
2021-02-15,1753.0,2021-02-15,29885.0,4269.0
2021-02-16,1593.0,2021-02-15,29885.0,4269.0
2021-02-17,2889.0,2021-02-15,29885.0,4269.0
2021-02-18,8886.0,2021-02-15,29885.0,4269.0
2021-02-19,5286.0,2021-02-15,29885.0,4269.0
2021-02-20,5969.0,2021-02-15,29885.0,4269.0
2021-02-21,3509.0,2021-02-15,29885.0,4269.0
2021-02-22,7168.0,2021-02-22,36406.0,5201.0
2021-02-23,1846.0,2021-02-22,36406.0,5201.0
2021-02-24,3534.0,2021-02-22,36406.0,5201.0
2021-02-25,8747.0,2021-02-22,36406.0,5201.0
2021-02-26,3579.0,2021-02-22,36406.0,5201.0
2021-02-27,2239.0,2021-02-22,36406.0,5201.0
2021-02-28,9293.0,2021-02-22,36406.0,5201.0
2021-03-01,4404.0,2021-03-01,43719.0,6246.0
2021-03-02,5554.0,2021-03-01,43719.0,6246.0
2021-03-03,4792.0,2021-03-01,43719.0,6246.0
2021-03-04,6900.0,2021-03-01,43719.0,6246.0
2021-03-05,4158.0,2021-03-01,43719.0,6246.0
2021-03-06,10978.0,2021-03-01,43719.0,6246.0
2021-03-07,6933.0,2021-03-01,43719.0,6246.0
2021-03-08,1362.0,2021-03-08,27790.0,3970.0
2021-03-09,4993.0,2021-03-08,27790.0,3970.0
2021-03-10,4070.0,2021-03-08,27790.0,3970.0
2021-03-11,8366.0,2021-03-08,27790.0,3970.0
2021-03-12,2591.0,2021-03-08,27790.0,3970.0
2021-03-13,3596.0,2021-03-08,27790.0,3970.0
2021-03-14,2812.0,2021-03-08,27790.0,3970.0
2021-03-15,3640.0,2021-03-15,36445.0,5206.0
2021-03-16,6792.0,2021-03-15,36445.0,5206.0
2021-03-17,8303.0,2021-03-15,36445.0,5206.0
2021-03-18,4737.0,2021-03-15,36445.0,5206.0
2021-03-19,4090.0,2021-03-15,36445.0,5206.0
2021-03-20,2071.0,2021-03-15,36445.0,5206.0
2021-03-21,6812.0,2021-03-15,36445.0,5206.0
2021-03-22,3870.0,2021-03-22,26780.0,3826.0
2021-03-23,1613.0,2021-03-22,26780.0,3826.0
2021-03-24,7924.0,2021-03-22,26780.0,3826.0
2021-03-25,4927.0,2021-03-22,26780.0,3826.0
2021-03-26,3736.0,2021-03-22,26780.0,3826.0
2021-03-27,2242.0,2021-03-22,26780.0,3826.0
2021-03-28,2468.0,2021-03-22,26780.0,3826.0
2021-03-29,6607.0,2021-03-29,50260.0,7180.0
2021-03-30,2691.0,2021-03-29,50260.0,7180.0
2021-03-31,7180.0,2021-03-29,50260.0,7180.0
2021-04-01,15557.0,2021-03-29,50260.0,7180.0
2021-04-02,448.0,2021-03-29,50260.0,7180.0
2021-04-03,9944.0,2021-03-29,50260.0,7180.0
2021-04-04,7833.0,2021-03-29,50260.0,7180.0
2021-04-05,5496.0,2021-04-05,56935.0,8134.0
2021-04-06,3802.0,2021-04-05,56935.0,8134.0
2021-04-07,4666.0,2021-04-05,56935.0,8134.0
2021-04-08,11997.0,2021-04-05,56935.0,8134.0
2021-04-09,14188.0,2021-04-05,56935.0,8134.0
2021-04-10,7150.0,2021-04-05,56935.0,8134.0
2021-04-11,9636.0,2021-04-05,56935.0,8134.0
2021-04-12,4607.0,2021-04-12,45575.0,6511.0
2021-04-13,8026.0,2021-04-12,45575.0,6511.0
2021-04-14,6602.0,2021-04-12,45575.0,6511.0
2021-04-15,8969.0,2021-04-12,45575.0,6511.0
2021-04-16,5632.0,2021-04-12,45575.0,6511.0
2021-04-17,42.0,2021-04-12,45575.0,6511.0
2021-04-18,11697.0,2021-04-12,45575.0,6511.0
2021-04-19,7137.0,2021-04-19,46007.0,6572.0
2021-04-20,2595.0,2021-04-19,46007.0,6572.0
2021-04-21,7049.0,2021-04-19,46007.0,6572.0
2021-04-22,6387.0,2021-04-19,46007.0,6572.0
2021-04-23,6407.0,2021-04-19,46007.0,6572.0
2021-04-24,9152.0,2021-04-19,46007.0,6572.0
2021-04-25,7280.0,2021-04-19,46007.0,6572.0
2021-04-26,4613.0,2021-04-26,62112.0,8873.0
2021-04-27,10102.0,2021-04-26,62112.0,8873.0
2021-04-28,5009.0,2021-04-26,62112.0,8873.0
2021-04-29,5929.0,2021-04-26,62112.0,8873.0
2021-04-30,11650.0,2021-04-26,62112.0,8873.0
2021-05-01,8873.0,2021-04-26,62112.0,8873.0
2021-05-02,15936.0,2021-04-26,62112.0,8873.0
2021-05-03,4528.0,2021-05-03,44236.0,6319.0
2021-05-04,4621.0,2021-05-03,44236.0,6319.0
2021-05-05,5038.0,2021-05-03,44236.0,6319.0
2021-05-06,2941.0,2021-05-03,44236.0,6319.0
2021-05-07,6416.0,2021-05-03,44236.0,6319.0
2021-05-08,11206.0,2021-05-03,44236.0,6319.0
2021-05-09,9486.0,2021-05-03,44236.0,6319.0
2021-05-10,6494.0,2021-05-10,47759.0,6823.0
2021-05-11,6270.0,2021-05-10,47759.0,6823.0
2021-05-12,5863.0,2021-05-10,47759.0,6823.0
2021-05-13,9846.0,2021-05-10,47759.0,6823.0
2021-05-14,7567.0,2021-05-10,47759.0,6823.0
2021-05-15,5160.0,2021-05-10,47759.0,6823.0
2021-05-16,6559.0,2021-05-10,47759.0,6823.0
2021-05-17,14481.0,2021-05-17,66949.0,9564.0
2021-05-18,7964.0,2021-05-17,66949.0,9564.0
2021-05-19,1497.0,2021-05-17,66949.0,9564.0
2021-05-20,20153.0,2021-05-17,66949.0,9564.0
2021-05-21,6050.0,2021-05-17,66949.0,9564.0
2021-05-22,9564.0,2021-05-17,66949.0,9564.0
2021-05-23,7240.0,2021-05-17,66949.0,9564.0
2021-05-24,7091.0,2021-05-24,55259.0,7894.0
2021-05-25,7268.0,2021-05-24,55259.0,7894.0
2021-05-26,9957.0,2021-05-24,55259.0,7894.0
2021-05-27,8264.0,2021-05-24,55259.0,7894.0
2021-05-28,6775.0,2021-05-24,55259.0,7894.0
